+------+------------------+-------------+---------------+
| Rank |    Drug Name     | Target Name | Binding Score |
| 383  | ZINC000117445039 |    Q6TUJ5   |     153.26    |
| 384  | ZINC000008101127 |    Q6TUJ5   |     155.29    |
| 385  | ZINC000019632663 |    Q6TUJ5   |     155.80    |
| 386  | ZINC000019632657 |    Q6TUJ5   |     155.80    |
| 387  | ZINC000137099035 |    Q6TUJ5   |     156.01    |
| 388  | ZINC000116262036 |    Q6TUJ5   |     156.01    |
| 389  | ZINC000141600395 |    Q6TUJ5   |     156.01    |
| 390  | ZINC000143595671 |    Q6TUJ5   |     156.01    |
| 391  | ZINC000003977767 |    Q6TUJ5   |     156.28    |
| 392  | ZINC000000897236 |    Q6TUJ5   |     156.79    |
| 393  | ZINC000000897234 |    Q6TUJ5   |     156.79    |
| 394  | ZINC000003818355 |    Q6TUJ5   |     157.39    |
| 395  | ZINC000004654793 |    Q6TUJ5   |     157.47    |
| 396  | ZINC000003921872 |    Q6TUJ5   |     157.47    |
| 397  | ZINC000028827350 |    Q6TUJ5   |     157.83    |
| 398  | ZINC000100068360 |    Q6TUJ5   |     158.43    |
| 399  | ZINC000100042076 |    Q6TUJ5   |     158.43    |
| 400  | ZINC000100009278 |    Q6TUJ5   |     158.43    |
| 401  | ZINC000100009280 |    Q6TUJ5   |     158.43    |
| 402  | ZINC000100271918 |    Q6TUJ5   |     158.43    |
| 403  | ZINC000072284404 |    Q6TUJ5   |     158.58    |
| 404  | ZINC000100005148 |    Q6TUJ5   |     159.10    |
| 405  | ZINC000100005150 |    Q6TUJ5   |     159.10    |
| 406  | ZINC000118915227 |    Q6TUJ5   |     159.23    |
| 407  | ZINC000118915228 |    Q6TUJ5   |     159.23    |
| 408  | ZINC000118915229 |    Q6TUJ5   |     159.23    |
| 409  | ZINC000118915230 |    Q6TUJ5   |     159.23    |
| 410  | ZINC000261494697 |    Q6TUJ5   |     159.23    |
| 411  | ZINC000261494696 |    Q6TUJ5   |     159.23    |
| 412  | ZINC000095618870 |    Q6TUJ5   |     159.23    |
| 413  | ZINC000261494681 |    Q6TUJ5   |     160.04    |
| 414  | ZINC000100053593 |    Q6TUJ5   |     160.04    |
| 415  | ZINC000261494682 |    Q6TUJ5   |     160.04    |
| 416  | ZINC000261494680 |    Q6TUJ5   |     160.04    |
